,hashtag,retweeter,UsM_deltaDays,UsM_statusesCount,UsM_followersCount,UsM_favouritesCount,UsM_listedCount,UsM_friendscCount,UsM_normalizedUserStatusesCount,UsM_normalizedUserFollowersCount,UsM_normalizedUserFavouritesCount,UsM_normalizedUserListedCount,UsM_normalizedUserFriendsCount,is_verified,is_default,has_url,tweets_num,retweet_num,reply_num,norm_tweets,norm_retweet,norm_reply,is_followed,interaction,frequency,r_interaction,r_frequency
1339557337259003905,#EnergyPrices,825717050538618880,2421,84382,585,147392,0,576,34.85419248244527,0.241635687732342,60.88062783973565,0.0,0.2379182156133829,0,1,0,50.0,892.0,58.0,1.7241379310344827,30.75862068965517,2.0,1.0,0.0,0.0,0.0,0.0
3226147161,#EnergyPrices,825717050538618880,2018,33273,2136,293632,10,970,16.48810703666997,1.0584737363726462,145.50644202180374,0.004955401387512388,0.4806739345887017,0,1,0,3.0,772.0,225.0,0.3333333333333333,85.77777777777777,25.0,1.0,1.0,0.1111111111111111,0.0,0.0
446309077,#EnergyPrices,882336421742301184,1473,74785,30120,167132,42,25933,50.770536320434495,20.448065173116092,113.46367956551256,0.028513238289205708,17.605566870332655,0,1,0,12.0,434.0,554.0,0.3157894736842105,11.421052631578947,14.578947368421053,1.0,0.0,0.0,0.0,0.0
2350931014,#EnergyPrices,897368730,2838,136347,92080,240547,521,8121,48.04334038054968,32.44538407329105,84.75933756166314,0.1835799859055673,2.861522198731502,0,0,1,975.0,9.0,16.0,10.833333333333334,0.1,0.17777777777777778,1.0,0.0,0.0,0.0,0.0
1167202523330969601,#biden,1306312693746413569,1085,183613,13867,33584,7,13831,169.22857142857143,12.780645161290323,30.95299539170507,0.0064516129032258064,12.74746543778802,0,1,1,543.0,418.0,39.0,135.75,104.5,9.75,1.0,0.0,0.0,59.0,2.185185185185185
1316033933969063939,#biden,1458096751827722253,674,13906,2101,2285,1,2209,20.63204747774481,3.1172106824925816,3.3902077151335317,0.001483679525222552,3.2774480712166167,0,1,0,0.0,993.0,7.0,0.0,110.33333333333333,0.7777777777777778,1.0,0.0,0.0,0.0,0.0
1199768132832776193,#biden,2266541233,995,143672,32328,29249,34,26927,144.39396984924622,32.49045226130653,29.39597989949749,0.03417085427135678,27.062311557788945,0,1,0,65.0,858.0,77.0,3.0952380952380953,40.857142857142854,3.6666666666666665,1.0,0.0,0.0,0.0,0.0
2495149990,#biden,379896385,4411,494804,5443,168398,394,3693,112.17501700294716,1.2339605531625482,38.17683065064611,0.08932214917252324,0.8372251190206302,0,0,0,0.0,952.0,48.0,0.0,136.0,6.857142857142857,0.0,0.0,0.0,0.0,0.0
1472525159848415235,#biden,32836501,4411,494804,5443,168398,394,3693,112.17501700294716,1.2339605531625482,38.17683065064611,0.08932214917252324,0.8372251190206302,0,0,0,0.0,845.0,155.0,0.0,26.40625,4.84375,1.0,1.0,0.03125,0.0,0.0
476045084,#biden,379896385,3043,311479,1443,14453,155,1130,102.35918501478805,0.4742030890568518,4.749589221163325,0.05093657574761748,0.3713440683535984,0,1,0,0.0,986.0,14.0,0.0,109.55555555555556,1.5555555555555556,1.0,0.0,0.0,0.0,0.0
772033340803350528,#biden,1504432563678588929,4058,119826,1439,113467,32,1639,29.528339083292266,0.35460818137013306,27.96131099063578,0.007885657959586003,0.4038935436175456,0,0,1,94.0,484.0,422.0,0.6714285714285714,3.4571428571428573,3.0142857142857142,0.0,0.0,0.0,1.0,0.01818181818181818
1508463128467623941,#biden,810174675988922368,1511,327650,13264,480134,15,14587,216.84315023163467,8.778292521508932,317.7590999338187,0.009927200529450696,9.653871608206488,0,1,0,23.0,936.0,41.0,2.5555555555555554,104.0,4.555555555555555,1.0,0.0,0.0,0.0,0.0
